Company,CompanyLocation,Year,BeanOrigin,Continent,CocoaPercent,CocoaBin,IngredientCount,IngredientInitials,Rating
Peppalo,U.S.A.,2015,Dominican Republic,North America,82.0,80-90%,3,"B,S,C",3.0
Perrenial,U.S.A.,2018,Fiji,Oceania,75.0,70-80%,3,"B,S*,C",3.0
Petite Patrie,Canada,2019,Peru,South America,70.0,60-70%,4,"B,S,C,L",3.25
Pierre Marcolini,Belgium,2006,Indonesia,Asia,72.0,70-80%,5,"B,S,C,V,L",3.0
Pierre Marcolini,Belgium,2006,Venezuela,South America,72.0,70-80%,5,"B,S,C,V,L",3.75
Pierre Marcolini,Belgium,2006,Mexico,North America,72.0,70-80%,5,"B,S,C,V,L",4.0
Pierre Marcolini,Belgium,2007,Blend,Other,85.0,80-90%,5,"B,S,C,V,L",3.5
Pierre Marcolini,Belgium,2007,Ecuador,South America,72.0,70-80%,5,"B,S,C,V,L",3.75
Pierre Marcolini,Belgium,2007,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",4.0
Pierre Marcolini,Belgium,2007,Madagascar,Africa,72.0,70-80%,5,"B,S,C,V,L",4.0
Pierre Marcolini,Belgium,2009,Brazil,South America,72.0,70-80%,5,"B,S,C,V,L",3.0
Pierre Marcolini,Belgium,2009,Mexico,North America,72.0,70-80%,5,"B,S,C,V,L",3.0
Pierre Marcolini,Belgium,2010,Venezuela,South America,75.0,70-80%,5,"B,S,C,V,L",3.0
Pierre Marcolini,Belgium,2010,Peru,South America,85.0,80-90%,5,"B,S,C,V,L",3.0
Pierre Marcolini,Belgium,2010,Trinidad,North America,75.0,70-80%,5,"B,S,C,V,L",3.25
Pierre Marcolini,Belgium,2010,Cuba,North America,78.0,70-80%,5,"B,S,C,V,L",3.75
Pierre Marcolini,Belgium,2015,Cameroon,Africa,70.0,60-70%,5,"B,S,C,V,L",3.25
Pierre Marcolini,Belgium,2019,Madagascar,Africa,76.0,70-80%,4,"B,S,C,L",3.0
Pierre Marcolini,Belgium,2019,Cameroon,Africa,70.0,60-70%,4,"B,S,C,L",3.0
Pierre Marcolini,Belgium,2021,China,Asia,72.0,70-80%,4,"B,S,C,L",3.5
Piety and Desire,U.S.A.,2020,Vietnam,Asia,70.0,60-70%,3,"B,S,C",3.0
Piety and Desire,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",3.5
Piety and Desire,U.S.A.,2020,India,Asia,73.0,70-80%,3,"B,S,C",3.5
Pinellas,U.S.A.,2016,Honduras,North America,80.0,70-80%,4,"B,S,V,L",2.5
Pitch Dark,U.S.A.,2014,Fiji,Oceania,73.0,70-80%,2,"B,S",2.5
Pitch Dark,U.S.A.,2014,Madagascar,Africa,73.0,70-80%,2,"B,S",3.25
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",3.25
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",3.5
Pitch Dark,U.S.A.,2015,Nicaragua,North America,62.0,60-70%,3,"B,S,C",2.5
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,3,"B,S,C",2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,3,"B,S,C",2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",3.25
Pollinator,U.S.A.,2020,Bolivia,South America,70.0,60-70%,3,"B,S,C",3.0
Pollinator,U.S.A.,2020,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.0
Pollinator,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",3.25
Pomm (aka Dead Dog),U.S.A.,2012,Dominican Republic,North America,76.0,70-80%,3,"B,S,C",2.5
Pomm (aka Dead Dog),U.S.A.,2012,Peru,South America,82.0,80-90%,3,"B,S,C",2.75
Poppy and Peep,U.S.A.,2021,Haiti,North America,71.0,70-80%,3,"B,S,C",2.75
Poppy and Peep,U.S.A.,2021,Guatemala,North America,76.0,70-80%,3,"B,S,C",3.0
Poppy and Peep,U.S.A.,2021,Ghana,Africa,66.0,60-70%,3,"B,S,C",3.0
Potomac,U.S.A.,2010,Costa Rica,North America,82.0,80-90%,2,"B,S",3.75
Potomac,U.S.A.,2011,Peru,South America,70.0,60-70%,2,"B,S",2.75
Potomac,U.S.A.,2011,Costa Rica,North America,70.0,60-70%,2,"B,S",3.0
Potomac,U.S.A.,2011,Costa Rica,North America,70.0,60-70%,2,"B,S",3.5
Potomac,U.S.A.,2011,Brazil,South America,70.0,60-70%,2,"B,S",3.5
Potomac,U.S.A.,2014,Venezuela,South America,70.0,60-70%,2,"B,S",3.75
Potomac,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,2,"B,S",3.75
Potomac,U.S.A.,2018,Colombia,South America,70.0,60-70%,2,"B,S",4.0
Potomac,U.S.A.,2021,Uganda,Africa,75.0,70-80%,2,"B,S",3.75
Potomac,U.S.A.,2021,Peru,South America,70.0,60-70%,2,"B,S",3.75
Pralus,France,2006,Vanuatu,Oceania,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2006,Cuba,North America,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2006,Brazil,South America,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",3.5
Pralus,France,2006,Jamaica,North America,75.0,70-80%,4,"B,S,C,L",3.75
Pralus,France,2006,Ecuador,South America,80.0,70-80%,4,"B,S,C,L",3.75
Pralus,France,2007,Sao Tome,Africa,75.0,70-80%,4,"B,S,C,L",4.0
Pralus,France,2008,Dominican Republic,North America,75.0,70-80%,4,"B,S,C,L",2.0
Pralus,France,2008,Madagascar,Africa,100.0,90-100%,2,"B,C",3.0
Pralus,France,2008,Brazil,South America,75.0,70-80%,4,"B,S,C,L",3.5
Pralus,France,2009,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",2.0
Pralus,France,2010,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",3.5
Pralus,France,2011,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",3.25
Pralus,France,2015,Peru,South America,75.0,70-80%,3,"B,S,C",3.25
Pralus,France,2019,Papua New Guinea,Oceania,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2019,Indonesia,Asia,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2019,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2019,Madagascar,Africa,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2019,Colombia,South America,75.0,70-80%,4,"B,S,C,L",3.0
Pralus,France,2019,Trinidad,North America,75.0,70-80%,4,"B,S,C,L",3.25
Pralus,France,2019,Ghana,Africa,75.0,70-80%,4,"B,S,C,L",3.25
Pralus,France,2019,Sao Tome & Principe,Africa,75.0,70-80%,4,"B,S,C,L",3.5
Pralus,France,2019,Tanzania,Africa,75.0,70-80%,4,"B,S,C,L",3.5
Pralus,France,2019,Ecuador,South America,75.0,70-80%,4,"B,S,C,L",3.5
Primo Botanica,U.S.A.,2018,Tanzania,Africa,75.0,70-80%,2,"B,S*",3.25
Primo Botanica,U.S.A.,2018,Peru,South America,75.0,70-80%,2,"B,S*",3.25
Public Chocolatory,South Korea,2019,Vietnam,Asia,70.0,60-70%,2,"B,S",2.75
Pump Street Bakery,U.K.,2014,Venezuela,South America,75.0,70-80%,3,"B,S,C",2.75
Pump Street Bakery,U.K.,2014,Ecuador,South America,85.0,80-90%,3,"B,S,C",2.75
Pump Street Bakery,U.K.,2014,Ecuador,South America,75.0,70-80%,3,"B,S,C",3.0
Pump Street Bakery,U.K.,2014,Madagascar,Africa,72.0,70-80%,3,"B,S,C",3.25
Pump Street Bakery,U.K.,2015,Honduras,North America,80.0,70-80%,3,"B,S,C",2.75
Pump Street Bakery,U.K.,2015,Grenada,North America,70.0,60-70%,3,"B,S,C",3.5
Pump Street Bakery,U.K.,2015,Madagascar,Africa,74.0,70-80%,3,"B,S,C",3.5
Pump Street Bakery,U.K.,2016,Ecuador,South America,77.0,70-80%,3,"B,S,C",3.5
Pump Street Bakery,U.K.,2017,Jamaica,North America,75.0,70-80%,2,"B,S",3.75
Pump Street Bakery,U.K.,2018,Solomon Islands,Oceania,72.0,70-80%,3,"B,S,C",3.25
Pura Delizia,Italy,2012,Venezuela,South America,73.0,70-80%,4,"B,S,C,L",2.75
Pura Delizia,Italy,2017,Ecuador,South America,73.0,70-80%,4,"B,S,C,L",3.25
Pura Delizia,Italy,2017,Papua New Guinea,Oceania,75.0,70-80%,4,"B,S,C,L",3.25
Pura Delizia,Italy,2017,Vietnam,Asia,75.0,70-80%,4,"B,S,C,L",3.5
Pura Delizia,Italy,2017,Philippines,Asia,66.0,60-70%,4,"B,S,C,L",3.5
Pura Delizia,Italy,2017,Dominican Republic,North America,65.0,60-70%,4,"B,S,C,L",3.75
Q Chocolate,Brazil,2012,Brazil,South America,60.0,50-60%,3,"B,S,C",3.0
Q Chocolate,Brazil,2012,Brazil,South America,65.0,60-70%,3,"B,S,C",3.25
Q Chocolate,Brazil,2013,Brazil,South America,55.0,50-60%,3,"B,S,C",2.75
Q Chocolate,Brazil,2013,Brazil,South America,75.0,70-80%,3,"B,S,C",3.25
Q Chocolate,Brazil,2013,Brazil,South America,80.0,70-80%,3,"B,S,C",3.25
Q Chocolate,Brazil,2013,Brazil,South America,85.0,80-90%,3,"B,S,C",3.5
Qantu,Canada,2018,Peru,South America,70.0,60-70%,3,"B,S,C",3.0
Qantu,Canada,2019,Peru,South America,70.0,60-70%,3,"B,S,C",3.75
Qantu,Canada,2020,Peru,South America,70.0,60-70%,3,"B,S,C",3.5
Qantu,Canada,2020,Peru,South America,70.0,60-70%,3,"B,S,C",4.0
Qantu,Canada,2021,Peru,South America,70.0,60-70%,3,"B,S,C",3.75
Quetzalli (Wolter),Mexico,2016,Mexico,North America,70.0,60-70%,3,"B,S,C",2.75
Quetzalli (Wolter),Mexico,2016,Mexico,North America,74.0,70-80%,3,"B,S,C",3.0
Raaka,U.S.A.,2011,Dominican Republic,North America,85.0,80-90%,3,"B,S,C",3.5
Raaka,U.S.A.,2012,Madagascar,Africa,75.0,70-80%,3,"B,S,C",3.25
Raaka,U.S.A.,2015,Congo,Africa,75.0,70-80%,3,"B,S,C",2.75
Raaka,U.S.A.,2016,Peru,South America,70.0,60-70%,3,"B,S,C",3.0
Raaka,U.S.A.,2017,Haiti,North America,70.0,60-70%,3,"B,S,C",3.25
Raaka,U.S.A.,2017,Haiti,North America,70.0,60-70%,3,"B,S,C",3.5
Rain Republic,Guatemala,2010,Guatemala,North America,70.0,60-70%,5,"B,S,C,V,L",2.75
Ranger,U.S.A.,2015,Peru,South America,70.0,60-70%,2,"B,S",2.5
Ranger,U.S.A.,2015,Peru,South America,80.0,70-80%,2,"B,S",3.25
Ranger,U.S.A.,2015,Peru,South America,73.0,70-80%,2,"B,S",3.5
Ranger,U.S.A.,2021,Mexico,North America,70.0,60-70%,2,"B,S",3.25
Raoul Boulanger,France,2016,Peru,South America,75.0,70-80%,3,"B,S,C",3.25
Raphio,U.S.A.,2018,Ecuador,South America,72.0,70-80%,3,"B,S,C",3.5
Raphio,U.S.A.,2018,Tanzania,Africa,72.0,70-80%,3,"B,S,C",3.75
Raphio,U.S.A.,2018,Peru,South America,72.0,70-80%,3,"B,S,C",3.75
Raphio,U.S.A.,2019,Dominican Republic,North America,72.0,70-80%,3,"B,S,C",3.5
Raphio,U.S.A.,2019,Nicaragua,North America,72.0,70-80%,3,"B,S,C",3.5
Raphio,U.S.A.,2021,Ghana,Africa,72.0,70-80%,3,"B,S,C",3.5
Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,South America,75.0,70-80%,4,"B,S,C,L",3.0
Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,South America,67.0,60-70%,4,"B,S,C,L",3.5
Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,South America,75.0,70-80%,4,"B,S,C,L",3.75
Republica del Cacao (aka Confecta),Ecuador,2009,Ecuador,South America,75.0,70-80%,4,"B,S,C,L",2.5
Republica del Cacao (aka Confecta),Ecuador,2010,Ecuador,South America,75.0,70-80%,4,"B,S,C,L",3.25
Ritual,U.S.A.,2011,Costa Rica,North America,75.0,70-80%,2,"B,S",3.5
Ritual,U.S.A.,2012,Ecuador,South America,75.0,70-80%,2,"B,S",3.25
Ritual,U.S.A.,2012,Trinidad,North America,75.0,70-80%,2,"B,S",3.5
Ritual,U.S.A.,2012,Madagascar,Africa,75.0,70-80%,2,"B,S",4.0
Ritual,U.S.A.,2013,Peru,South America,75.0,70-80%,2,"B,S",3.0
Ritual,U.S.A.,2013,Belize,North America,75.0,70-80%,2,"B,S",3.75
Ritual,U.S.A.,2015,Ecuador,South America,85.0,80-90%,2,"B,S",3.5
Ritual,U.S.A.,2015,Blend,Other,70.0,60-70%,2,"B,S",3.5
Ritual,U.S.A.,2016,Ecuador,South America,75.0,70-80%,2,"B,S",3.75
Ritual,U.S.A.,2017,Mexico,North America,75.0,70-80%,3,"B,S,C",3.75
Ritual,U.S.A.,2019,Nicaragua,North America,70.0,60-70%,2,"B,S",3.5
Ritual,U.S.A.,2019,Trinidad,North America,80.0,70-80%,2,"B,S",3.5
Ritual,U.S.A.,2020,Madagascar,Africa,75.0,70-80%,3,"B,S,C",3.5
River-Sea,U.S.A.,2018,Tanzania,Africa,72.0,70-80%,3,"B,S,C",3.0
River-Sea,U.S.A.,2019,Fiji,Oceania,70.0,60-70%,3,"B,S,C",2.5
River-Sea,U.S.A.,2019,Peru,South America,70.0,60-70%,3,"B,S,C",2.5
Roasting Masters,South Korea,2016,Costa Rica,North America,70.0,60-70%,2,"B,S",3.25
Roasting Masters,South Korea,2016,Costa Rica,North America,70.0,60-70%,2,"B,S",3.25
Roasting Masters,South Korea,2016,Costa Rica,North America,70.0,60-70%,2,"B,S",3.25
Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Africa,75.0,70-80%,5,"B,S,C,V,L",3.25
Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Africa,68.0,60-70%,4,"B,S,C,L",3.25
Rogue,U.S.A.,2008,Dominican Republic,North America,70.0,60-70%,2,"B,S",2.75
Rogue,U.S.A.,2008,Jamaica,North America,70.0,60-70%,2,"B,S",2.75
Rogue,U.S.A.,2008,Madagascar,Africa,70.0,60-70%,2,"B,S",3.0
Rogue,U.S.A.,2008,Trinidad,North America,70.0,60-70%,2,"B,S",3.0
Rogue,U.S.A.,2009,Venezuela,South America,70.0,60-70%,2,"B,S",3.5
Rogue,U.S.A.,2010,Peru,South America,75.0,70-80%,2,"B,S",3.75
Rogue,U.S.A.,2011,Bolivia,South America,75.0,70-80%,2,"B,S",3.0
Rogue,U.S.A.,2012,Ecuador,South America,75.0,70-80%,2,"B,S",3.75
Rogue,U.S.A.,2013,Madagascar,Africa,70.0,60-70%,2,"B,S",3.5
Rogue,U.S.A.,2013,Dominican Republic,North America,70.0,60-70%,2,"B,S",3.5
Rogue,U.S.A.,2013,Jamaica,North America,75.0,70-80%,2,"B,S",3.75
Rogue,U.S.A.,2013,Bolivia,South America,75.0,70-80%,2,"B,S",4.0
Rogue,U.S.A.,2014,Venezuela,South America,80.0,70-80%,2,"B,S",3.75
Rogue,U.S.A.,2015,Bolivia,South America,75.0,70-80%,2,"B,S",3.25
Rogue,U.S.A.,2015,Venezuela,South America,70.0,60-70%,2,"B,S",3.75
Rogue,U.S.A.,2016,Honduras,North America,75.0,70-80%,2,"B,S",3.75
Rozsavolgyi,Hungary,2011,Venezuela,South America,71.0,70-80%,3,"B,S,C",2.5
Rozsavolgyi,Hungary,2011,Principe,Other,77.0,70-80%,3,"B,S,C",2.75
Rozsavolgyi,Hungary,2011,Venezuela,South America,73.0,70-80%,3,"B,S,C",3.5
Rozsavolgyi,Hungary,2011,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.5
Rozsavolgyi,Hungary,2012,Venezuela,South America,76.0,70-80%,3,"B,S,C",2.25
Rozsavolgyi,Hungary,2012,Venezuela,South America,84.0,80-90%,3,"B,S,C",2.5
Rozsavolgyi,Hungary,2012,Madagascar,Africa,72.0,70-80%,3,"B,S,C",2.5
Rozsavolgyi,Hungary,2017,Venezuela,South America,73.0,70-80%,3,"B,S,C",3.75
Rozsavolgyi,Hungary,2021,Peru,South America,72.0,70-80%,3,"B,S,C",3.75
Ruket,Italy,2017,Honduras,North America,72.0,70-80%,3,"B,S*,C",2.75
Ruket,Italy,2018,Haiti,North America,75.0,70-80%,3,"B,S,C",3.0
Ruket,Italy,2018,Nicaragua,North America,70.0,60-70%,3,"B,S,C",3.5
Ruket,Italy,2021,Indonesia,Asia,77.0,70-80%,2,"B,S",2.75
Ruket,Italy,2021,Tanzania,Africa,72.0,70-80%,2,"B,S",3.5
Sacred,U.S.A.,2012,Blend,Other,83.0,80-90%,4,"B,S*,C,V",2.75
Sacred,U.S.A.,2012,Blend,Other,69.0,60-70%,4,"B,S*,C,V",3.25
Salgado,Argentina,2008,Brazil,South America,70.0,60-70%,4,"B,S,C,L",3.5
Salgado,Argentina,2008,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",3.5
Salgado,Argentina,2008,Venezuela,South America,70.0,60-70%,4,"B,S,C,L",3.5
Salgado,Argentina,2008,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",3.5
San Jose,Ecuador,2017,Ecuador,South America,70.0,60-70%,4,"B,S,C,L",3.25
Santander (Compania Nacional),Colombia,2006,Colombia,South America,53.0,50-60%,5,"B,S,C,V,L",2.0
Santander (Compania Nacional),Colombia,2006,Colombia,South America,65.0,60-70%,5,"B,S,C,V,L",3.0
Santander (Compania Nacional),Colombia,2006,Colombia,South America,70.0,60-70%,5,"B,S,C,V,L",3.75
Santander (Compania Nacional),Colombia,2009,Colombia,South America,75.0,70-80%,3,"B,S,L",2.75
Santander (Compania Nacional),Colombia,2009,Colombia,South America,70.0,60-70%,5,"B,S,C,V,L",3.0
Santome,France,2011,Sao Tome,Africa,70.0,60-70%,5,"B,S,C,V,L",2.75
Scharffen Berger,U.S.A.,2006,Blend,Other,82.0,80-90%,5,"B,S,C,V,L",2.0
Scharffen Berger,U.S.A.,2006,Blend,Other,68.0,60-70%,5,"B,S,C,V,L",2.0
Scharffen Berger,U.S.A.,2006,Jamaica,North America,70.0,60-70%,5,"B,S,C,V,L",2.0
Scharffen Berger,U.S.A.,2006,Blend,Other,62.0,60-70%,5,"B,S,C,V,L",3.0
Scharffen Berger,U.S.A.,2006,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",3.5
Scharffen Berger,U.S.A.,2007,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",3.0
Scharffen Berger,U.S.A.,2007,Blend,Other,62.0,60-70%,5,"B,S,C,V,L",3.0
Scharffen Berger,U.S.A.,2007,Blend,Other,75.0,70-80%,5,"B,S,C,V,L",3.0
Scharffen Berger,U.S.A.,2007,Venezuela,South America,75.0,70-80%,5,"B,S,C,V,L",3.75
Scharffen Berger,U.S.A.,2008,Blend,Other,72.0,70-80%,5,"B,S,C,V,L",3.0
Scharffen Berger,U.S.A.,2009,Brazil,South America,68.0,60-70%,5,"B,S,C,V,L",3.75
Scharffen Berger,U.S.A.,2009,Vietnam,Asia,72.0,70-80%,5,"B,S,C,V,L",3.75
Scharffen Berger,U.S.A.,2009,Ghana,Africa,65.0,60-70%,5,"B,S,C,V,L",4.0
Scharffen Berger,U.S.A.,2010,Grenada,North America,68.0,60-70%,5,"B,S,C,V,L",3.5
Scharffen Berger,U.S.A.,2010,Madagascar,Africa,65.0,60-70%,5,"B,S,C,V,L",3.75
Scharffen Berger,U.S.A.,2011,Papua New Guinea,Oceania,68.0,60-70%,5,"B,S,C,V,L",3.75
Scharffen Berger,U.S.A.,2012,Peru,South America,78.0,70-80%,4,"B,S,C,L",4.0
Seaforth,U.K.,2015,Dominican Republic,North America,70.0,60-70%,2,"B,S",2.75
Seaforth,U.K.,2015,Grenada,North America,70.0,60-70%,2,"B,S",2.75
Seahorse,U.S.A.,2018,Honduras,North America,70.0,60-70%,2,"B,S",2.75
Seahorse,U.S.A.,2018,Dominican Republic,North America,70.0,60-70%,2,"B,S",3.0
Seahorse,U.S.A.,2018,Tanzania,Africa,70.0,60-70%,2,"B,S",3.25
Seahorse,U.S.A.,2019,Fiji,Oceania,70.0,60-70%,2,"B,S",2.75
Seahorse,U.S.A.,2019,Uganda,Africa,70.0,60-70%,2,"B,S",3.5
Seahorse,U.S.A.,2021,Trinidad,North America,75.0,70-80%,2,"B,S",3.25
Seahorse,U.S.A.,2021,Peru,South America,70.0,60-70%,2,"B,S",3.5
Seahorse,U.S.A.,2021,Vietnam,Asia,70.0,60-70%,2,"B,S",3.5
Seahorse,U.S.A.,2021,India,Asia,70.0,60-70%,2,"B,S",3.5
Shane Chocolate Works,U.S.A.,2019,Guatemala,North America,70.0,60-70%,3,"B,S,C",3.0
Shane Chocolate Works,U.S.A.,2019,Colombia,South America,70.0,60-70%,3,"B,S,C",3.0
Shane Chocolate Works,U.S.A.,2019,Belize,North America,70.0,60-70%,3,"B,S,C",3.5
Shark Mountain,U.S.A.,2014,Ecuador,South America,75.0,70-80%,2,"B,S",3.0
Shark Mountain,U.S.A.,2014,Belize,North America,72.0,70-80%,2,"B,S",3.25
Shark Mountain,U.S.A.,2015,Venezuela,South America,77.0,70-80%,2,"B,S",2.75
Shark Mountain,U.S.A.,2015,Jamaica,North America,72.0,70-80%,2,"B,S",3.25
Shark Mountain,U.S.A.,2015,Papua New Guinea,Oceania,73.0,70-80%,2,"B,S",3.5
Shark Mountain,U.S.A.,2015,Dominican Republic,North America,74.0,70-80%,2,"B,S",3.5
Shark's,U.S.A.,2011,U.S.A.,North America,73.0,70-80%,4,"B,S,C,V",2.0
Shark's,U.S.A.,2011,U.S.A.,North America,73.0,70-80%,4,"B,S,C,V",2.5
Shattell,Peru,2011,Peru,South America,75.0,70-80%,3,"B,S,C",3.5
Shattell,Peru,2016,Peru,South America,70.0,60-70%,3,"B,S,C",3.25
Sibu,Costa Rica,2015,Costa Rica,North America,82.0,80-90%,3,"B,S,C",3.25
Sibu,Costa Rica,2015,Costa Rica,North America,70.0,60-70%,3,"B,S,C",3.5
Silvio Bessone,Italy,2011,Belize,North America,67.0,60-70%,4,"B,S,C,Sa",3.0
Silvio Bessone,Italy,2011,Colombia,South America,68.0,60-70%,4,"B,S,C,Sa",3.0
Silvio Bessone,Italy,2011,Sao Tome,Africa,65.0,60-70%,4,"B,S,C,Sa",3.25
Silvio Bessone,Italy,2011,Brazil,South America,60.0,50-60%,4,"B,S,C,Sa",3.25
Sirene,Canada,2014,Madagascar,Africa,67.0,60-70%,3,"B,S,C",3.75
Sirene,Canada,2014,Madagascar,Africa,73.0,70-80%,3,"B,S,C",3.75
Sirene,Canada,2014,Ecuador,South America,73.0,70-80%,3,"B,S,C",3.75
Sirene,Canada,2015,Madagascar,Africa,100.0,90-100%,1,B,3.0
Sirene,Canada,2015,Ecuador,South America,100.0,90-100%,1,B,3.0
Sirene,Canada,2015,Guatemala,North America,73.0,70-80%,2,"B,S",3.0
Sirene,Canada,2015,Guatemala,North America,73.0,70-80%,2,"B,S*",3.25
Sirene,Canada,2015,Haiti,North America,73.0,70-80%,2,"B,S",3.25
Sirene,Canada,2016,Bolivia,South America,73.0,70-80%,2,"B,S",3.5
Sirene,Canada,2016,Tanzania,Africa,73.0,70-80%,2,"B,S",3.5
Sirene,Canada,2016,Ecuador,South America,73.0,70-80%,2,"B,S",3.75
Sirene,Canada,2017,Peru,South America,73.0,70-80%,2,"B,S",3.75
Sirene,Canada,2021,Mexico,North America,73.0,70-80%,3,"B,S,C",3.0
Sirene,Canada,2021,India,Asia,73.0,70-80%,3,"B,S,C",3.25
Sjolinds,U.S.A.,2015,Ghana,Africa,70.0,60-70%,4,"B,S,C,V",2.75
Sjolinds,U.S.A.,2015,Nicaragua,North America,72.0,70-80%,3,"B,S,C",3.0
"Smooth Chocolator, The",Australia,2015,Bolivia,South America,72.0,70-80%,3,"B,S,C",2.75
"Smooth Chocolator, The",Australia,2015,Peru,South America,67.0,60-70%,3,"B,S,C",3.0
"Smooth Chocolator, The",Australia,2015,Madagascar,Africa,65.0,60-70%,3,"B,S,C",3.25
"Smooth Chocolator, The",Australia,2015,Madagascar,Africa,70.0,60-70%,3,"B,S,C",3.5
"Smooth Chocolator, The",Australia,2015,Papua New Guinea,Oceania,65.0,60-70%,3,"B,S,C",3.5
"Smooth Chocolator, The",Australia,2015,Tanzania,Africa,67.0,60-70%,3,"B,S,C",3.75
"Smooth Chocolator, The",Australia,2015,Trinidad,North America,70.0,60-70%,3,"B,S,C",3.75
"Smooth Chocolator, The",Australia,2015,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.75
"Smooth Chocolator, The",Australia,2015,Ecuador,South America,72.0,70-80%,3,"B,S,C",4.0
"Smooth Chocolator, The",Australia,2016,Vietnam,Asia,70.0,60-70%,3,"B,S,C",3.0
"Smooth Chocolator, The",Australia,2016,Guatemala,North America,70.0,60-70%,3,"B,S,C",3.25
"Smooth Chocolator, The",Australia,2016,Venezuela,South America,70.0,60-70%,3,"B,S,C",3.75
"Smooth Chocolator, The",Australia,2016,Belize,North America,70.0,60-70%,3,"B,S,C",3.75
"Smooth Chocolator, The",Australia,2016,Australia,Oceania,67.0,60-70%,3,"B,S,C",3.75
"Smooth Chocolator, The",Australia,2016,Ecuador,South America,70.0,60-70%,3,"B,S,C",4.0
"Smooth Chocolator, The",Australia,2017,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",3.5
"Smooth Chocolator, The",Australia,2017,Haiti,North America,70.0,60-70%,3,"B,S,C",3.5
Snake & Butterfly,U.S.A.,2010,Madagascar,Africa,68.0,60-70%,3,"B,S,C",3.0
Snake & Butterfly,U.S.A.,2010,Ecuador,South America,68.0,60-70%,3,"B,S,C",3.25
Snake & Butterfly,U.S.A.,2011,Ghana,Africa,67.0,60-70%,3,"B,S,C",1.5
Soeka,Amsterdam,2018,Sulawesi,Other,66.0,60-70%,3,"B,S*,C",3.25
Soklet,India,2017,India,Asia,70.0,60-70%,3,"B,S,C",2.75
Sol Cacao,U.S.A.,2015,Madagascar,Africa,72.0,70-80%,2,"B,S",3.0
Sol Cacao,U.S.A.,2016,Ecuador,South America,70.0,60-70%,2,"B,S",3.5
Solkiki,U.K.,2016,Dominican Republic,North America,85.0,80-90%,2,"B,S",2.75
Solkiki,U.K.,2016,Peru,South America,68.0,60-70%,2,"B,S",2.75
Solkiki,U.K.,2019,Philippines,Asia,70.0,60-70%,3,"B,S,C",2.5
Solomons Gold,New Zealand,2016,Solomon Islands,Oceania,70.0,60-70%,2,"B,S",3.25
Solomons Gold,New Zealand,2016,Solomon Islands,Oceania,75.0,70-80%,2,"B,S",3.25
Solstice,U.S.A.,2013,Madagascar,Africa,70.0,60-70%,2,"B,S",3.0
Solstice,U.S.A.,2013,Venezuela,South America,70.0,60-70%,2,"B,S",3.0
Solstice,U.S.A.,2013,Bolivia,South America,70.0,60-70%,2,"B,S",3.25
Solstice,U.S.A.,2013,Peru,South America,70.0,60-70%,3,"B,S,C",3.25
Solstice,U.S.A.,2013,Blend,Other,70.0,60-70%,3,"B,S,C",3.5
Solstice,U.S.A.,2014,Uganda,Africa,70.0,60-70%,3,"B,S,C",3.0
Solstice,U.S.A.,2017,Tanzania,Africa,70.0,60-70%,3,"B,S,C",3.25
